timestep,reward,distance,control_cost
527000,2300.2318,86.4823,353.2694
528000,2351.2809,87.2886,356.5326
529000,2371.9913,88.8714,353.6919
530000,2252.6544,82.6697,353.3019
531000,2263.0045,83.3654,353.4875
532000,2347.5140,87.6898,352.4498
533000,2371.6795,88.4760,356.2796
534000,2326.4822,86.6833,358.3551
535000,2342.4247,87.4026,359.5617
536000,2289.8467,85.3999,361.8222
537000,2379.8487,89.1741,359.4106
538000,2427.5998,91.7932,360.2852
539000,2296.4879,84.9635,358.3240
540000,2374.9612,89.3847,361.9807
541000,2356.3420,87.8163,357.4228
542000,2302.0121,86.5666,358.3167
543000,2363.5816,88.6595,361.9012
544000,2299.3089,86.4378,356.5140
545000,2359.7852,87.9830,360.0138
546000,2346.1641,87.7207,363.7794
547000,2363.1067,88.2219,357.1944
548000,2284.9085,84.9869,360.8225
549000,2330.8737,87.0789,357.1155
550000,2399.6320,90.3691,357.7951
551000,2312.1682,86.2998,361.0868
552000,2382.0918,89.2053,356.9060
553000,2425.9389,91.2939,358.3430
554000,2383.4676,89.5045,361.0676
555000,2335.3721,87.1618,362.3170
556000,2458.9453,93.4054,361.2190
557000,2366.9079,89.1625,360.4683
558000,2398.2500,90.8592,357.9833
559000,2433.9640,92.4556,356.9016
560000,2410.1804,90.9582,356.7492
561000,2401.9049,90.1868,360.8129
562000,2402.3211,90.2750,360.9120
563000,2416.2768,91.6505,359.9492
564000,2237.3982,83.5628,356.9486
565000,2341.9057,88.2324,357.6660
566000,2420.8683,91.4604,357.0634
567000,2338.4297,87.5159,357.5231
568000,2461.0250,93.0992,361.2424
569000,2424.9270,91.8543,358.2509
570000,2396.4166,90.3195,359.6895
571000,2463.9341,93.1090,359.9082
572000,2456.7256,92.8197,359.7529
573000,2462.3494,93.2719,358.4365
574000,2371.6002,88.6463,357.1364
575000,2368.8763,88.7947,356.9637
576000,2410.4433,90.5731,355.9996
577000,2401.8278,90.4089,354.6518
578000,2366.8863,88.1173,354.2312
579000,2405.3649,91.2793,357.1436
580000,2379.6934,89.3984,354.9587
581000,2403.4485,90.2554,358.4264
582000,2438.4221,93.7378,355.6907
583000,2437.6427,92.2633,360.3854
584000,2317.4351,87.0548,355.0284
585000,2295.1373,86.2991,354.6089
586000,2439.6127,92.0686,355.0841
587000,2403.8502,90.6444,355.2413
588000,2319.3796,86.9269,352.4839
589000,2352.6607,89.1439,356.9965
590000,2313.5346,88.0277,352.0049
591000,2430.2464,91.4745,357.4066
592000,2424.7077,91.2161,359.9616
593000,2501.4347,94.7366,358.5381
594000,2473.4151,93.7368,354.6485
595000,2448.3673,92.3965,353.0502
596000,2421.5669,91.1246,353.7450
597000,2428.6449,91.8903,350.9385
598000,2437.4199,91.7765,352.6521
599000,2422.1408,91.6158,349.4940
600000,2457.8746,93.0132,349.8396
601000,2400.3127,89.9576,351.2165
602000,2346.9562,87.8029,345.2514
603000,2344.5957,88.8095,347.5667
604000,2465.8737,93.3425,351.0550
605000,2440.7749,92.2176,350.6865
606000,2445.5465,92.1757,346.4003
607000,2359.0555,88.6146,356.8409
608000,2312.4552,86.1825,350.8574
609000,2381.0393,89.6585,350.8492
610000,2437.1414,91.6962,352.6335
611000,2291.8418,86.2645,349.1716
612000,2397.9152,90.7504,351.4537
613000,2471.6932,93.2801,352.7644
614000,2412.4202,90.3635,348.2582
615000,2364.3685,88.8860,345.3926
616000,2349.1247,88.1945,343.0785
617000,2361.7602,88.8764,346.4642
618000,2406.5345,90.3552,346.6882
619000,2490.8253,94.0578,348.7557
620000,2475.3292,93.5867,348.9293
621000,2282.9618,85.5427,344.6295
622000,2396.1743,90.7988,347.7665
623000,2490.4110,94.1852,348.1392
624000,2462.9573,93.3569,346.8624
625000,2513.3320,95.4150,349.1306
626000,2440.4559,91.5278,346.2165
627000,2366.3423,89.7084,343.0036
628000,2483.9763,94.1006,349.9393
629000,2436.5894,91.9001,347.1620
630000,2393.0116,90.5765,348.1264
631000,2455.3733,92.4253,350.7654
632000,2509.5413,95.1050,348.9624
633000,2416.7767,90.8170,351.6632
634000,2407.4797,90.3147,349.3818
635000,2454.6168,92.3264,350.8540
636000,2348.5316,88.0825,344.3688
637000,2451.0312,92.3465,349.2603
638000,2560.3930,97.7812,350.4832
639000,2373.5922,89.7091,350.9353
640000,2378.1402,89.6739,348.0193
641000,2340.4871,87.8119,348.0386
642000,2419.5462,90.9914,350.3011
643000,2400.0179,89.8148,348.6269
644000,2431.3508,91.8651,351.0581
645000,2470.6778,93.3063,352.4929
646000,2426.3737,90.9938,347.9498
647000,2437.8718,91.7841,351.6870
648000,2498.6031,94.7676,351.6547
649000,2501.3343,94.8768,352.4339
650000,2377.0997,89.2543,350.7917
651000,2516.8964,95.6681,352.7281
652000,2524.1771,96.0542,351.2271
653000,2482.7989,94.4822,350.8547
654000,2475.7402,94.1091,349.4712
655000,2542.9868,97.0721,352.4996
656000,2441.7345,92.1421,355.7682
657000,2485.6803,94.2625,355.4536
658000,2444.3004,92.2019,353.4513
659000,2472.6642,93.2322,350.3540
660000,2411.9405,91.1633,354.6263
661000,2460.6179,92.9668,355.1335
662000,2470.6617,93.3510,354.2561
663000,2445.2337,91.9374,350.1456
664000,2528.2830,96.3049,351.9230
665000,2524.2834,95.9588,353.1702
666000,2466.3422,93.3350,353.9077
667000,2510.9672,95.2891,356.0080
668000,2463.1670,93.6041,350.1877
669000,2455.2126,92.6451,353.3154
670000,2512.3929,95.5870,354.8711
671000,2524.9570,96.1256,356.6450
672000,2521.8228,95.8453,352.2008
673000,2585.5630,98.8532,354.4409
674000,2473.6204,93.7355,356.3753
675000,2413.7653,91.1394,355.4583
676000,2530.4287,96.1926,353.7502
677000,2501.7198,95.0259,355.1743
678000,2435.7851,91.8254,353.6205
679000,2493.9790,94.7617,355.4638
680000,2519.3102,96.3230,356.7063
681000,2455.8898,92.7611,356.6584
682000,2459.1093,92.9372,355.7701
683000,2358.5638,89.6329,352.0549
684000,2499.1478,95.0277,356.4964
