timestep,reward,distance,control_cost
201000,655.2324,48.1520,308.1440
202000,527.8956,41.8158,308.9731
203000,584.2017,44.6507,307.2646
204000,650.5826,48.0157,310.0800
205000,640.1519,47.8994,316.4858
206000,659.9319,48.5515,310.3529
207000,727.4895,52.1640,317.3582
208000,644.7068,47.9059,312.4286
209000,728.0150,52.2352,315.8867
210000,744.7762,52.8073,312.8833
211000,611.1527,46.1050,312.4030
212000,631.9723,47.1845,312.5381
213000,540.5241,43.0181,318.7607
214000,603.1586,46.1355,319.1655
215000,633.5576,47.2412,309.2769
216000,533.3234,42.2047,310.7463
217000,676.3814,49.3948,311.7600
218000,660.2283,48.4913,308.8956
219000,662.5591,48.6215,311.1475
220000,788.8699,55.0894,311.7562
221000,737.2968,52.4308,310.6808
222000,659.6453,48.3714,308.1755
223000,697.8175,50.7241,318.6158
224000,655.4302,48.1615,307.5862
225000,670.6711,48.9869,309.2927
226000,675.0236,49.4405,313.1311
227000,534.1880,42.4927,313.7486
228000,774.6621,54.5961,316.0389
229000,737.5725,52.6236,313.9038
230000,586.4408,44.8338,311.8047
231000,707.0896,51.0282,314.8508
232000,744.5834,53.1817,317.6248
233000,748.8570,53.3289,316.8869
234000,703.7115,50.7181,310.3923
235000,623.7018,46.9291,315.5768
236000,806.1660,55.8177,311.8636
237000,753.2871,53.2117,312.6057
238000,780.2538,54.3975,307.6403
239000,841.8879,57.4157,307.3550
240000,768.9739,53.8723,307.3905
241000,763.6909,53.8875,312.8195
242000,736.1695,52.0776,304.4582
243000,816.3399,55.9441,304.0903
244000,708.2959,50.8886,308.9425
245000,761.7054,53.5928,310.9133
246000,810.8549,56.1493,310.6778
247000,778.8032,54.1938,305.9562
248000,864.9443,58.5174,304.2557
249000,837.8817,57.4481,311.6726
250000,732.0009,52.0318,309.0236
251000,771.5874,53.6675,303.7260
252000,722.8251,51.4979,306.3894
253000,829.1098,56.9756,311.8278
254000,902.7189,60.5075,306.9216
255000,863.0938,58.6712,309.9025
256000,835.4347,57.3241,310.1661
257000,676.3455,49.0045,305.1382
258000,896.3152,60.1352,306.2421
259000,856.8299,58.1356,304.1956
260000,895.5715,60.0238,305.3820
261000,897.0681,60.5621,314.3782
262000,787.7827,54.9690,310.7434
263000,830.6649,57.0761,311.5901
264000,871.5527,59.2887,313.2544
265000,904.1853,60.7260,309.7988
266000,918.1707,61.4875,311.4550
267000,824.7026,56.7915,310.6521
268000,824.7921,56.8310,312.9621
269000,842.6892,57.4408,306.6560
270000,833.7173,57.1246,310.6048
271000,882.3774,59.6820,310.6446
272000,844.8611,57.4286,303.9332
273000,922.9120,61.6018,308.1299
274000,840.7062,57.7390,312.7626
275000,826.8232,56.5883,306.0716
276000,888.4588,59.5827,303.5178
277000,908.8151,60.8214,305.9863
278000,897.9270,60.2311,304.9273
279000,913.0860,60.8683,304.0269
280000,964.0172,63.3529,302.1542
281000,881.9445,59.3098,304.0923
282000,922.3385,61.1308,299.7453
283000,725.8231,51.1231,296.7065
284000,926.6845,61.7415,306.6837
285000,892.7388,59.9751,306.0052
286000,992.7690,65.0028,306.9155
287000,982.4493,64.2983,301.7763
288000,772.3383,53.9128,307.6708
289000,958.4370,63.0819,304.4937
290000,959.6677,63.3178,306.6982
291000,321.4806,31.0685,300.1832
292000,979.2343,64.0388,301.5370
293000,933.4620,61.8105,302.7690
294000,979.7498,64.2607,305.0430
295000,961.3539,63.3036,305.8899
296000,946.8277,62.7467,307.2177
297000,975.0268,64.1223,306.4429
298000,917.9993,61.2472,306.0821
299000,956.5395,63.1248,304.7596
300000,1003.5837,65.3523,302.4565
301000,1002.5858,65.4722,307.0137
302000,984.2236,64.1106,299.4869
303000,923.8139,61.2949,300.6004
304000,939.5045,62.0878,300.4699
305000,1009.4048,65.6889,304.9657
306000,1001.1337,65.0727,301.8574
307000,1024.4571,66.3395,302.0155
308000,945.7871,62.3594,301.3163
309000,1024.5090,66.4237,305.2596
310000,1000.2749,65.1494,303.0220
311000,1027.3507,66.6586,304.3760
312000,1049.5621,67.3597,298.9172
313000,1036.6845,66.9315,303.2227
314000,1032.6209,66.5912,298.1473
315000,1046.3974,66.9836,293.9686
316000,1040.1758,67.1028,299.9214
317000,998.8904,64.7656,298.3199
318000,954.7973,62.7005,297.8060
319000,985.3759,64.0853,297.5445
320000,978.4245,63.8860,300.9732
321000,968.1573,63.3237,299.6714
322000,1101.8743,69.9749,299.5342
323000,984.3779,64.3014,299.6580
324000,1061.8148,68.1876,300.2301
325000,996.4683,64.7400,299.7049
326000,962.4197,63.2181,302.7238
327000,1004.6596,65.0948,297.8487
328000,1010.5153,65.4524,297.7895
329000,1070.8491,68.6361,300.1024
330000,1015.9061,65.6674,298.8234
331000,987.8518,64.2147,295.2061
332000,1018.0583,65.7311,297.8889
333000,1029.7746,66.2915,296.5042
334000,1082.8296,68.9904,298.4248
335000,1021.9662,66.0962,299.0078
336000,1074.1413,68.5182,294.8985
337000,1093.9733,69.6173,300.1466
338000,1087.0530,69.1998,296.8334
339000,1076.7571,68.8545,298.9047
340000,1040.4389,66.8873,297.0586
341000,1031.5800,66.5540,299.2319
342000,991.4001,64.2330,295.1381
343000,1015.3463,65.6362,297.8189
344000,1074.8753,68.4763,295.4838
345000,1009.1602,65.3100,296.8186
346000,1106.6528,70.2285,295.9828
347000,986.4117,64.2564,300.3095
348000,1133.5394,71.6915,300.1407
349000,1020.4148,66.0697,299.1572
350000,1027.3958,66.1275,294.4361
351000,1047.1608,67.3553,298.8912
352000,1157.0709,72.8057,298.0562
353000,1041.2057,66.9658,299.4922
354000,1100.9194,69.9033,298.1403
