timestep,reward,distance,control_cost
971000,1610.2257,95.1301,290.6419
972000,1575.6403,93.3717,290.8793
973000,1564.8097,92.6981,288.1680
974000,1513.5300,89.9220,286.7719
975000,1593.7783,94.0881,286.6512
976000,1553.4927,91.8871,284.2054
977000,1537.2568,91.2011,285.2877
978000,1551.6042,91.9615,287.0260
979000,1557.5383,92.1010,284.2910
980000,1467.3725,87.5173,284.0510
981000,1498.1151,89.0417,281.6137
982000,1555.1495,92.2705,288.4759
983000,1180.9022,73.1803,282.1295
984000,1559.3529,92.4441,288.3144
985000,1619.2139,95.3045,288.3604
986000,1504.5931,89.4872,285.7666
987000,1538.9329,91.2971,286.7276
988000,1451.9755,86.9317,285.1123
989000,1535.4601,91.1473,287.5310
990000,1492.2950,88.9805,288.0689
991000,1239.3557,76.3339,285.7505
992000,1609.1658,95.0364,290.8634
993000,1237.2366,75.8571,277.9968
994000,1557.5329,92.3543,289.3340
995000,1643.2620,96.7311,289.8865
996000,1553.4590,92.2747,291.3434
997000,1504.3168,89.8864,292.1438
998000,1493.7059,89.0323,288.3600
999000,1539.7604,91.3982,289.4840
1000000,1590.6463,94.0315,288.4125
1001000,1477.0540,88.2440,288.4317
