timestep,reward,distance,control_cost
96000,2377.9542,128.0397,551.1628
97000,2749.8334,147.2529,553.7430
98000,2497.8730,134.3604,554.8149
99000,2513.4332,134.0521,550.9724
100000,2200.1274,119.4316,551.4676
101000,1933.1697,107.0100,550.6891
102000,2285.5523,123.8920,550.8382
103000,2402.7897,129.7124,554.5092
104000,2192.2611,117.4479,551.6110
105000,2277.2973,124.1419,551.8088
106000,2575.2334,137.8767,552.7221
107000,2326.1739,126.9496,552.9009
108000,2901.9927,154.9998,551.8156
109000,2582.8150,139.2559,551.2575
110000,2731.4567,145.5223,551.4460
111000,847.5749,43.1106,551.4228
112000,2901.0861,154.6566,552.1920
113000,2358.9794,126.3157,553.6438
114000,2790.9730,148.9137,551.2623
115000,2628.5545,140.4608,551.6494
116000,1409.1735,74.0475,552.7228
117000,2480.8869,133.3804,552.9794
118000,1092.8247,58.1863,551.4284
119000,2467.3118,133.3693,550.1895
120000,2995.8614,159.4564,552.3444
121000,2818.6517,150.6644,553.1102
122000,2630.0688,141.6197,553.4779
123000,1497.3715,81.1545,553.2473
124000,2793.4937,149.3800,551.9803
125000,2661.5893,142.2210,554.3287
126000,3406.2308,179.8379,554.5237
127000,2789.1081,148.6707,553.8202
128000,3008.4030,159.9012,551.3589
129000,668.8496,34.2790,552.9439
130000,2558.0857,137.9032,552.4309
131000,2581.6330,138.2548,553.1133
132000,2430.9012,130.3609,551.2487
133000,2605.6097,140.5625,552.5707
134000,2342.5459,126.5994,552.3081
135000,3009.2193,159.2485,552.6368
136000,2292.8486,124.8742,554.3683
137000,2420.7387,129.3912,552.0752
138000,2898.3035,154.5522,554.1455
139000,2365.3484,126.7636,552.9468
140000,2765.8013,147.9908,553.0445
141000,2732.2617,146.9047,553.3975
142000,3126.2784,166.5129,551.8715
143000,2877.8650,153.5307,552.3276
144000,3460.5143,182.1666,554.4427
145000,3125.9048,165.9473,552.2089
146000,3350.6950,177.5388,552.0466
147000,3300.2019,174.0536,551.4049
148000,3032.8182,162.0642,552.9980
149000,3061.8338,162.8503,553.0415
150000,2503.7639,132.7787,552.5253
151000,2987.4338,158.6373,553.5326
152000,2926.7205,156.1174,551.7574
153000,3291.3535,173.9298,551.7658
154000,3138.0932,167.0274,552.1810
155000,3769.7042,197.8565,551.6954
156000,3083.0954,163.7916,552.4633
157000,3314.9109,175.7250,553.1145
158000,3320.6144,175.5555,552.0398
159000,2994.0521,159.8385,551.0312
160000,3368.0526,178.2302,552.6813
161000,3017.1682,160.5211,552.6226
162000,2805.6299,147.9660,551.7639
163000,3506.3068,184.9210,553.3485
164000,3062.9360,163.0572,552.8796
165000,2948.8087,156.8824,551.6214
166000,3885.3694,204.6368,551.6193
167000,3319.9943,176.2580,554.2377
168000,3690.6800,194.4715,552.2046
169000,3545.3952,187.5293,553.2694
170000,3187.1716,169.1840,551.8788
171000,3279.6930,172.8762,552.1931
172000,3452.3051,182.1472,552.9103
173000,3879.3672,204.1047,552.0158
174000,4043.1849,211.8844,553.3858
175000,3475.2765,183.0078,552.1168
