timestep,reward,distance,control_cost
972000,5647.6708,292.3605,553.3150
973000,5999.7327,309.6537,554.2257
974000,5989.7417,309.0674,554.5023
975000,6005.9571,310.0482,554.9909
976000,5705.5310,295.3336,554.9464
977000,5922.9081,306.0304,556.2499
978000,5790.7839,299.5024,553.6402
979000,5558.6924,288.1136,554.4154
980000,6057.9031,312.9909,555.4846
981000,1065.7638,68.2647,555.3295
982000,5953.7438,307.4625,554.5033
983000,6106.4745,315.0389,555.3228
984000,6190.1705,318.9038,554.8426
985000,6129.6070,315.8770,555.1369
986000,6113.8982,315.3567,554.0023
987000,5684.2364,294.3487,554.2831
988000,5780.9498,298.9439,555.4608
989000,4477.3307,235.3514,555.6923
990000,5189.9999,270.2479,554.8656
991000,5990.9551,309.2980,554.2229
992000,5682.9068,294.0545,554.3957
993000,5589.8385,289.9345,554.9296
994000,6033.9565,311.4962,555.0354
995000,5963.6391,308.0960,554.7047
996000,6201.0521,319.8499,554.7868
997000,6117.8811,315.7674,555.6180
998000,5657.2838,293.0621,554.9556
999000,6025.3791,311.1651,555.7653
1000000,5141.6101,268.0531,555.5969
